,movie_name
12859,Toto le H\'eros
12862,Robin Hood: Prince of Thieves
12864,Strictly Business
12866,Bounty Hunter
12870,Rush
12872,"Sao Paulo, S.A."
12874,Paradise
12876,Soapdish
12878,A Midsummer Nights Dream
12879,Mobsters
12881,Dangerous Toys
12883,Ostkreuz
12885,Amazonia: Voices from the Rainforest
12887,New Jack City
12889,Posse
12890,Straight out of Brooklyn
12892,The Inkwell
12894,I Thought It Was Love
12896,Toubab Bi
12898,Dark Obsession
12900,Kurt & Courtney
12901,Creature Comforts
12903,The Wrong Trousers
12904,Dom Ne Peske
12906,"Gizli Y\""uz"
12908,Cheerleaders
12910,Bill and Ted's Excellent Adventure
12912,Bill and Ted's Bogus Journey
12913,Fathers and Sons
12915,The Pope Must Die[t]
12917,Prison Stories: Women on the Inside
12919,Wayne's World
12920,The Beverly Hillbillies
12921,The Super
12923,Slacker
12925,Dazed and Confused
12926,Before Sunrise
12927,Suburbia
12928,The `O' Case
12930,City Slickers
12932,The Ballad of the Sad Cafe
12934,The Indian Runner
12936,The Crossing Guard
12937,Bloody Morning
12939,Predator II
12941,Blown Away
12942,"I Love You, I Love You Not"
12943,Double Impact
12945,Lionheart
12946,Knock Off
12947,The Cherry Orchard
12949,"Paris, Roman d'une Ville"
12951,Another Damaging Day
12953,My New Gun
12954,The Butcher's Wife
12956,Hana-Bi
12958,Fireworks
12959,And the Sea Will Tell
12962,And You Thought Your Parents Were Weird
12964,Piano Piano Bacaksiz
12966,"Meine Tochter geh\""ort mir"
12968,Chameleon Street
12970,Deadlock
12973,Murder in New Hampshire
12974,Gas Food Lodging
12976,Mi Vida Loca
12977,Menace II Society
12979,The Moneytree
12981,Like Water for Chocolate
12983,Voyage of Terror
12985,Split: William to Chrysis
12987,Traces of Red
12989,Strictly Ballroom
12991,Mr.~Saturday Night
12993,Candyman
12995,Immortal Beloved
12996,Antonia and Jane
12998,Used People
12999,Swept from the Sea
13000,Beethoven
13002,Beethoven's 2nd
13003,The Flintstones
13004,"The Favor, the Watch, and the Very Big Fish"
13006,The Lawnmower Man
13008,Hideaway
13009,Bebe's Kids
13011,Mistress
13013,One False Move
13015,That Night
13017,Amityville 1992: It's About Time
13019,Where Angels Fear to Tread
13021,Fairy Tale: A True Story
13022,La Discrete
13024,La seperation
13025,Strangers in Good Company
13027,Unbecoming Age
13029,Alien 3
13031,Seven
13032,The Game
13033,Sarafina!
13035,Dangerous Ground
13036,Hercules Returns
13038,Children of the Corn II
13040,Needful Things
13041,Politics
13043,Emmanuelle 7
13045,Buffy the Vampire Slayer
13047,Final Round
13049,National Lampoon's Loaded Weapon 1
13051,Paar
13053,Padma Nadir Majhi
13054,Playboys
13056,Trojan Edge
13057,Hideous Kinky
13058,Mediterraneo
13062,Wisecracks
13064,Return to the Promised Land
13066,Last Station
13067,Hunger
13069,Schtonk
13071,Krieg-Verwaltigungen-Kinder
13073,The Public Eye
13075,Five Girls and a Rope
13077,Samba Traore
13079,Project Shadowchaser
13081,Kyodai Makes the Big Time
13083,The Dead Man 2: Return of the Dead Man
13084,The Chameleons
13086,Aladdin
13088,Hercules
13090,Sex Symphony
13092,Beck
13094,m(Celine
13096,Daughters of the Dust
13100,Benny and Joon
13102,Diabolique
13103,L'Etat des Lieux
13105,Cross my Heart
13109,De terre et de sang
13111,Proof
13113,A Thousand Acres
13114,Thank You and Goodnight
13116,Piemule
13118,Jakub
13119,Bangkok Hilton
13121,A Midnight Clear
13123,Newsies
13125,Hocus Pocus
13126,Rain Killer
13128,Chungking Express
13130,Happy Together
13131,The Big Hit
13132,Gito the Ungrateful
13134,The Inland Sea
13136,Afraid of the Dark
13138,Sleepwalker
13140,The Stand
13142,House of Cards
13144,The Fall Guy
13146,Danzon
13148,Children of the Dark
13150,Cremaster 5
13152,Claire of the Moon
13154,The Waterdance
13156,Pain of Love
13158,This is my Life
13160,Sleepless in Seattle
13162,You've got Mail
13163,Household Saints
13165,Hear My Song
13167,The Mighty
13168,Miss Beatty's Children
13170,Reservoir Dogs
13172,Pulp Fiction
13173,Jackie Brown
13174,Man Bites Dog
13176,"You, Me, and Marley"
13178,Universal Soldier
13180,Independence Day
13181,Godzilla
13182,Kumu Hula
13184,Night Eyes II
13185,Deep Blues
13187,The Kingdom of Zydeco
13188,Gather at the River
13189,Johnny Stecchino
13191,The Monster
13192,La Vita e Bella
13193,The Linguini Incident
13195,Freddy's Dead: The Final Nightmare
13197,Ghost in the Machine
13198,Tank Girl
13199,The Ghost and the Darkness
13200,Requiem pour un Beau Sanscoeur
13202,Paris Trout
13204,Waterland
13205,A Dangerous Woman
13206,Only The Brave
13208,Acting It Out
13210,South Central
13212,The Ox
13214,None but the Lonely
13216,That Thing You Do!
13217,From the Earth to the Moon:
13220,The Bet
13221,Beautiful Girls
13222,Monument Ave.
13223,Life
13224,Swoon
13226,Bob Roberts
13228,Dead Man Walking
13229,Denial
13231,Lovers
13233,Daisies
13235,The Inheritance
13238,Burnt by the Sun
13239,A Friend of the Deceased
13240,Killer Instinct
13242,Der Brocken
13244,Passages
13246,Beyond Justice
13248,Shining Through
13249,L.A. Goddess
13250,Frankenstein Conquers the World
13251,In the Line of Duty: Siege at Marion
13252,School Ties
13253,The Rating Game
13254,Life according to Agfa
13256,The Electric Blanket
13257,The 92 Minutes of  Mr.~Baum
13258,In the Soup
13260,Somebody to Love
13261,And God Spoke
13263,Visions of Light: The Art of Cinematography
13265,Pushing Heads
13267,The Wedding Banquet
13268,The Ice Storm
13269,Sidekicks
13271,Knocks at my Door
13273,The Crush
13275,Alc\'a
13277,"Batman, Mask of The Phantasm"
13279,My Life
13281,"Jam\'on, Jam\'on"
13283,Macho
13284,Knight Moves
13286,Flight of the Innocent
13288,Fluke
13289,Noir et Blanc
13291,"Farewell, my Concubine"
13293,Temptress Moon
13294,House of Angels
13296,Mannen Pa Balkongen
13298,The War Room
13300,Frosh
13302,The Sandlot
13304,Kalifornia
13306,Carences
13308,We're Back! A Dinosaur Story
13310,Amos and Andrew
13312,RoboCop 3
13314,Johnny Cien Pesos
13316,Romper Stomper
13318,Il Ladro di Bambini
13320,x
13321,Tito and Me
13323,Like a Bride
13325,Sankofa
13327,Happily Ever After
13329,Man's Best Friend
13331,Ethan Frome
13333,Golden Gate
13334,Mrs. Brown
13335,Shakespeare in Love
13336,The Boys of St.Vincent
13338,Barjo
13340,Benefit of the Doubt
13342,Quartier Mozart
13346,Cool Runnings
13348,"Women -- for America, for the World"
13350,Sop'Yongyi
13352,Bad Behaviour
13354,Sniper
13356,Boxing Helena
13358,Picture Bride
13360,Floating World
13361,Just Another Girl on the I.R.T.
13363,Jack the Bear
13365,Dangerous Beauty
13366,Demolition Man
13368,Excess Baggage
13369,Indian Summer
13371,Butterfly Kiss
13373,Jude
13374,Welcome to Sarajevo
13375,Go Now
13376,A Far Off Place
13378,The Man Without a Face
13380,Braveheart
13381,Defending Our Lives
13383,Ethnic Notions
13385,"Bodies, Rest, and Motion"
13387,Bopha!
13389,Hurricane Streets
13390,Desert Blue
13391,The Opposite Sex and How to Live with Them
13393,Bank Robber
13395,La Chasse Aux Papillons
13397,Rules of the Road
13399,Famine-33
13401,Black Rider
13403,Dead Alive
13405,The Birth of Love
13407,The Music of Chance
13409,Angels and Insects
13410,Damned in the U.S.A.
13412,The Hitcher
13414,Nowhere to Run
13415,It's all True: Based on An Unfinished Film By Orson Welles
13417,A Bronx Tale
13419,Road Scholar
13421,Dead On
13423,Quick
13425,Blast from the Past
13426,For a Lost Soldier
13428,High Lonesome
13430,Leprechaun
13432,Leprechaun 2
13433,The Wonderful Horrible Life of Leni Riefenstahl
13435,Mariachi
13437,From Dusk to Dawn
13438,Lifepod
13440,Indochine
13444,Holy Man
13445,Free Willy
13447,Lightning Jack
13448,Free Willy II
13449,The Phantom
13450,Free Willy III: The Rescue
13451,Orlando
13453,The Adventures of Huck Finn
13456,Deep Rising
13458,Kid's in the Hall
13460,Wayne's World 2
13461,Searching for Bobbie Fisher
13463,A Civil Action
13464,The Little Giants
13466,The Mighty Ducks
13467,Heavyweights
13468,George of the Jungle
13469,Combination Platter
13471,The Frightening Frammis
13473,CB4
13475,Watch It
13477,So I Married an Axe Murderer
13479,Chain of Desire
13481,Okoge
13483,From Hollywood to Hanoi
13485,The Scent of Green Papaya
13487,Cyclo
13488,Handgun
13490,Mazeppa
13492,Three of Hearts
13494,Exit in Red
13495,Life With Mikey
13498,Consenting Adults
13499,The Man With Three Wives
13501,Sommersby
13502,Silent Cries
13503,Chicken Hawk
13505,Threesome
13507,The Slingshot
13509,The Crow
13511,The Dark City
13512,Coming out Under Fire
13516,The Dark Backward
13517,Little Big League
13519,Nickle and Dime
13521,Reality Bites
13523,The Cable Guy
13524,Freedom on My Mind
13528,Three Ninjas Kick Back
13530,Les Nuits Fauves
13532,Naked in New York
13534,Lillian
13536,Gunmen
13538,It's Happening Tomorrow
13540,Sunday's Children
13542,Camilla
13545,Spanking the Monkey
13547,Flirting with Disaster
13548,For Better or for Worse
13550,The Shawshank Redemption
13552,Thirty Two Short Films About Glenn Gould
13554,La Belle Epoque
13556,Cronos
13558,Mimic
13562,Picture Perfect
13563,Bhaji on the Beach
13565,PCU
13567,Midnight Edition
13569,Beverly Hills Cop 3
13571,In Custody
13573,A Soldier's Daughter Never Dies
13574,Woyzeck
13576,Thieves Quartet
13578,Where the River Flows North
13582,Twister
13583,Speed Two: Cruise Control
13584,The Haunting of Hill House
13585,S.F.W.
13587,Cows
13589,Rave Review
13591,The Princess and the Goblin
13593,"White Fang 2, Myth of the White Wolf"
13595,The Advocate
13597,Sarraounia
13599,Hartverscheurend
13601,The Conjugal Bed
13603,Mina Tannenbaum
13605,Lush Life
13609,Murder in the First
13613,GoldenEye 
13614,The Mask of Zorro
13615,Caf\'e au Lait
13617,The Madness of King George
13619,The Object of my Affection
13620,Dream Lover
13622,Caro Diario
13624,Out of Ireland
13626,Clifford
13628,The Forbidden Quest
13630,Dumb and Dumber
13632,Kingpin
13633,There's Something About Mary
13634,Muriel's Wedding
13636,My Best Friend's Wedding
13637,Baby's Day Out
13639,Naked Gun 33 1/3: The Final Insult
13641,"City Slickers II, The Legend of Curly's Gold"
13643,Safe Passage
13645,Amongst Friends
13647,The Lion King
13649,Illicit Dreams 2
13651,Moerderische Liebesnacht
13652,Grief
13654,Houseguest
13656,Mortal Fear
13658,Christy Turlington Backstage
13660,La Scorta
13662,Go Fish
13664,Fear of a Black Hat
13666,Sprung
13667,Francois Truffaut: Stolen Portraits
13668,On Deadly Ground
13670,Trading Mom
13672,What Happened Was ...
13674,The Blue Kite
13676,The Plague
13678,Last Klezmer
13680,The Fiddler's House
13683,Nina Takes a Lover
13685,Highlander: the Final Dimension
13687,Son of the Shark
13690,Artemisia
13691,Bound
13693,The Assassins
13694,The Matrix
13695,Tom and Viv
13697,Wilde
13698,The Brady Bunch Movie
13700,Dr.Dolittle
13701,Babe
13703,Shallow Grave
13705,Trainspotting
13706,A Life Less Ordinary
13707,Judge Dredd
13709,I Still Know What You Did Last Summer
13710,Grand Avenue
13712,Miami Rhapsody
13714,The Brothers McMullen
13716,She's the One
13717,"Long Time, Nothing New"
13718,"Good Men, Good Women"
13720,Live Nude Girls
13722,Space Jam
13724,The Quest for Camelot
13725,The Sum of Us
13728,Clerks
13730,hasing Amy
13731,ogma
13734,Bad Boys
13736,The Rock
13737,Armageddon
13738,Antonia's Line
13740,Mrs. Dalloway
13741,Before the Rain
13743,Pourvu que \cca dure
13745,Stonewall
13747,"Les Milles, le train de la liberte"
13749,A Man of no Importance
13751,Johnny Suede
13753,T:Living in Oblivion
13754,Box of Moonlight
13755,Safe Men
13756,Jerry and Tom
13758,Brothers in Trouble
13760,My Son the Fanatic
13763,Institute Benjamenta
13764,Colonel Chabert
13766,Voleur du Vie
13767,Once Were Warriors
13769,City of Joy
13770,"A Burning Passion, The Margaret Mitchell Story"
13771,Desperate Remedies 
13772,The Basketball Diaries
13774,Fair Game
13775,Money Train
13776,Dreamgirls
13777,Clubbed to Death
13778,The Substitute Wife
13779,Sometimes they come back ... again
13781,August
13783,Die Kirschernte
13785,A Very Brady Sequel
13787,I'll be Home for Christmas
13788,Mute Witness
13790,American Werewolf in Paris
13791,"Next Stop, Wonderland"
13793,The Young Poisoner's Handbook
13795,Watermelon Woman
13797,Joseph Conrad's Secret Agent
13799,The Big Fall
13801,Happy Gilmore
13803,Veronica Barbwire
13805,The Whole Wide World
13807,Swingers
13809,Go
13810,Spitfire Grill
13811,Home Fries
13813,Homeward Bound II: Lost in San Francisco
13815,The Arrival
13817,If Lucy Fell
13819,Halfmoon
13821,Bordello of Blood
13823,Primal Fear
13825,Beautiful Thing
13827,The Glimmerman
13829,Heavy
13831,Cop Land
13832,Star Trek: First Contact
13834,Star Trek: The Insurrection
13835,Basquiat
13837,In the Heat of the Sun
13839,96
13841,Marvin's Room
13843,The Beautician and the Beast
13845,Hellraiser: Bloodline
13847,Summer Souvenier
13849,This is My Life
13851,One Fine Day
13852,Hope Floats
13853,Angels Alone
13854,o10
13855,Endurance
13856,Femme Fatale
13858,Cosi
13861,f10
13862,Gabbeh
13863,:I Shot Andy Warhol
13865,Moll Flanders
13867,Three Lives and Only One Death
13869,Shattered Image
13870,Le Temps retrouve
13871,Evening Star
13873,Executve Decision
13875,Trees Lounge
13877,Parting Glances
13878,Shine
13880,Little Book of Love
13882,"Killer, journal of an assassin"
13884,Jack and Sarah
13886,Frisk
13889,"Wittstock, Wittstock"
13890,Herr Zwilling und Frau Zuckermann
13891,Bottle Rocket
13893,Rushmore
13894,My Stepmother is an Alien
13896,Clueless
13899,Fly Away Home 
13900,Fled
13903,Pagemaster
13904,Michael
13905,House Arrest 
13906,The Chain
13908,T:Georgia
13909,Pallbearer
13910,The Long Kiss Goodnight
13911,Diary of a Seducer
13913,The Truth About Cats and Dogs
13914,Bed of Roses
13915,Pursuit
13916,Sons and Warriors
13917,Ma Vie En Rose
13919,Leave it to Beaver
13921,Gattaca
13923,The Winter Guest
13925,Fools Rush In
13927,Ever After
13928,P5
13929,Citizen Ruth
13930,Election
13931,The Myth of Fingerprints
13933,Harriet
13936,Forces of Nature
13939,Money Talks
13941,Rush Hour
13944,Spice World
13945,For Richer or Poorer
13947,De Versterking
13949,When the Cat' Away
13951,Un Air de Famille
13952,The Grass Harp
13954,Pippi Longstocking
13960,The Landgirls
13961,East Side Story
13963,A Long Day's Journey Into Night
13965,Disoriented
13967,Dream With the Fishes
13969,Addicted to Love
13971,Practical Magic
13972,Kiss the Girls
13974,Nil By Mouth
13976,The Daytrippers
13978,Selena
13980,Soul Food
13982,Mouse Hunt
13984,Gummo
13986,The Brave
13988,Kull the Conqueror
13990,The Locusts
13992,Jungle 2 Jungle
13994,Mulan
13995,L.A. Johns
13997,Hush
13999,Switchback
14001,Booty Call
14003,Bad Manners
14007,Sunday
14009,Conspirators of Pleasure
14011,Crocodile
14013,The Texas Chainsaw Massacre: The Next Generation
14015,Eve's Bayou
14017,A Smile Like Yours
14019,Albino Alligator
14021,Flubber
14023,The Edge
14025,M10
14026,The Incedibly True Adventures of Two Girls n Love
14027,Kicked in the Head
14029,"Cinemas d'Europe, Les virtuoses"
14031,Brassed Off
14032,Little Voice
14033,The Peacemaker
14035,Deep Impact
14036,Riding The Rails
14038,Karakter
14042,She's So Lovely
14044,In the Company of Men
14046,Your Friends and Neighbors
14047,The Full Monty
14049,Children of the Revolution
14051,Boogie Nights
14053,C5
14054,"Comrades, A Love Story"
14055,The Love Letter
14056,Masterminds
14058,Prisoner of the Mountain
14060,"Waving, Not Drowning"
14062,'Til There Was You
14064,Anthem
14066,Vegas Vacation
14068,Love Serenade
14070,Con Air 
14072,The General's Daughter
14073,Johns
14075,Big Night
14077,The Impostors
14078,Eye of God
14080,8 Heads in a Duffel Bag
14082,Liar Liar
14084,Patch Adams
14085,The Celebration
14087,"Kiss me, Guido"
14089,Gridlock'd
14091,ff Yeh Mohabbat
14095,Hollywood Night
14097,La Vie en Rose
14099,Ermo
14101,The Emperor's Shadow
14102,Turbulence
14104,In and Out
14105,Paradise Road
14106,Safe Home
14107,Copland
14108,Vampire Vixens from Venus
14109,Lois and Clark
14110,The Prince of Egypt
14111,Hemoglobin
14112,Open Your Eyes
14114,Sue
14116,A chinese Ghost Story: The Tsui Hark Animation
14118,Ankhon Mein Tum Ho
14120,Priest
14122,Ravenous
14123,Hilary and Jackie
14125,Map of Love
14126,Brother
14128,Gods and Monsters
14130,La vie de Jesus
14132,L'Humanite
14134,Under the Skin
14136,Jenseits der Stille
14138,The X-files
14140,PI
14142,Clay Pigeons
14144,Kissing a Fool
14146,Cousin Bette
14148,The Opposite of  Sex
14150,Hero No.1
14152,Ten Benny
14154,River Red
14156,Port Djema
14160,Antz
14162,The Wedding Singer
14164,The Waterboy
14165,Quest for Camelot
14167,Steam: The Turkish Bath
14169,Waiting to Exhale
14172,The Negotiator
14174,Hope
14176,Pleasantville
14178,Minus Man
14180,A Night at the Roxbury
14182,Ishq
14184,Paulie
14186,Strangeland
14188,Urban Legend
14190,Arguing the World
14194,Swiri
14196,H.C. Andersen og den Skoeve Skygge
14198,Babymother
14200,Love Walked In
14202,Left Luggage
14205,SLC Punk!
14206,Zero Effect
14208,"First Love, Last Rites"
14210,ds
14211,Clockwatchers
14214,Waking  Ned Divine
14216,Divorce Iranian Style
14218,High Art
14220,Down in the Delta
14222,"Frau Rettich, die Czerni, und ich"
14226,I Got the Hook-Up
14229,Office Space
14230,All is Routine
14231,Simon Birch
14233,Marie Baie des Anges
14235,Western
14237,Home Before Dark
14239,Das Merkwuerdige Verhalten geschlechtsreifer Grossstaedter zur Paarungszeit
14241,Killer Condom
14243,Ringmaster
14245,Unmade Beds
14247,"Martha - Meet Frank, Daniel and Laurence"
14249,G10
14250,Place Vendome
14253,Day at the  Beach
14255,The Rugrats Movie
14257,Bugis Street
14259,Bishonen
14260,Savior
14262,Lulu on the Bridge
14264,Very Bad Things
14266,Sliding Doors
14268,Wrongfully Accused
14270,Shopping for Fangs
14272,Hi Life
14274,Living Out Loud
14278,The Wounds
14280,Shooting Fish
14282,T:Judas Kiss
14284,Elizabeth
14286,Bruno
14288,Blade
14290,The Great Emperor's Concubine
14292,The Inheritors
14294,Hit Me
14296,Whatever
14298,Mighty
14300,Welcome to Woop Woop
14302,Concert of Wills: Making the Getty Center
14304,Fast Food
14306,Let's Talk About Sex
14308,The Hanging Garden
14310,Digging to China
14312,Slums of Beverly Hills
14314,Orgazmo
14316,Lola Rennt
14318,American History X
14320,Buffalo '66
14322,Broadway Damage
14324,Thrane's Method
14326,Madeline
14328,Virasat
14330,Central Station
14332,The Scalper
